"2025-01-31","SEND E-TFR ***eFb","10",,"1334.93"
"2025-01-31","UBER* EATS        _V","22.04",,"1344.93"
"2025-01-31","UBER* EA REV 01/30_V",,"21.93","1366.97"
"2025-01-31","UCC TIM'S EXPRE   _M","2.29",,"1345.04"
"2025-01-30","PTS TO:  94006041995","5",,"1347.33"
"2025-01-30","UBER* EATS PEND   _V","21.93",,"1352.33"
"2025-01-30","Spotify P3    7.16_V","7.16",,"1374.26"
"2025-01-30","UCC TIM'S UPPER   _M","11.45",,"1381.42"
"2025-01-30","UCC TIM'S EXPRE   _M","2.19",,"1392.87"
"2025-01-30","RAY'S VARIETY     _M","7.9",,"1395.06"
"2025-01-30","E-TRANSFER ***dRQ",,"1400","1402.96"
"2025-01-30","UBER CANADA/UBE   _V","10.82",,"2.96"
"2025-01-29","E-TRANSFER ***yRd",,"10","13.78"
"2025-01-29","SEND E-TFR ***jkD","10",,"3.78"
"2025-01-28","NATURAL TIM'S     _M","2.07",,"13.78"
"2025-01-27","WESTERN IVEY HB   _V","150",,"15.85"
"2025-01-27","E-TRANSFER ***UbY",,"150","165.85"
"2025-01-27","RAY'S VARIETY     _M","30",,"15.85"
"2025-01-27","EAST SIDE MARIO   _M","29.02",,"45.85"
"2025-01-27","HOLY CANNABIS     _F","8.73",,"74.87"
"2025-01-27","SEND E-TFR ***G2X","41.75",,"83.6"
"2025-01-27","UBER CANADA/UBE   _V","11.67",,"125.35"
"2025-01-27","UBER* PENDING     _V","17.99",,"137.02"
"2025-01-24","METRO  247        _F","17.6",,"155.01"
"2025-01-24","SEND E-TFR ***jVu","12.2",,"172.61"
"2025-01-24","SEND E-TFR ***SqF","16.5",,"184.81"
"2025-01-24","E-TRANSFER ***nvZ",,"200","201.31"
"2025-01-23","DOMINOS PIZZA #   _F","12.16",,"1.31"
"2025-01-22","E-TRANSFER ***JZ9",,"7","13.47"
"2025-01-22","HX264 TFR-FR 6041995",,"5","6.47"
"2025-01-21","UBER CANADA/UBE   _V","10.21",,"1.47"
"2025-01-21","E-TRANSFER ***35Q",,"10","11.68"
"2025-01-20","RAY'S VARIETY     _M","22",,"1.68"
"2025-01-20","RW064 TFR-FR 6041995",,"2","23.68"
"2025-01-20","E-TRANSFER ***qHf",,"19.6","21.68"
"2025-01-20","THE BELFORT       _V","39.27",,"2.08"
"2025-01-20","E-TRANSFER ***6Rz",,"40","41.35"
"2025-01-17","UBER CANADA/UBE   _V","60.15",,"1.35"
"2025-01-17","SEND E-TFR ***T9d","13.5",,"61.5"
"2025-01-17","UBER CANADA/UBE   _V","22.04",,"75"
"2025-01-17","SEND E-TFR ***KWq","15.79",,"97.04"
"2025-01-16","E-TRANSFER ***ysb",,"27","112.83"
"2025-01-15","IC* INSTACART     _V","30.88",,"85.83"
"2025-01-15","IC* INST REV 01/14_V",,"36.77","116.71"
"2025-01-14","E-TRANSFER ***kpm",,"19","79.94"
"2025-01-14","UBER* EATS        _V","42.31",,"60.94"
"2025-01-14","UBER* EA REV 01/13_V",,"42.17","103.25"
"2025-01-14","IC* INSTACART     _V","36.77",,"61.08"
"2025-01-13","UBER* EATS PEND   _V","42.17",,"97.85"
"2025-01-13","7 ELEVEN STORE    _M","10.29",,"140.02"
"2025-01-13","HOLY CANNABIS     _M","11.48",,"150.31"
"2025-01-13","SEND E-TFR ***Pa7","5",,"161.79"
"2025-01-13","TST-Updated - T   _M","10.99",,"166.79"
"2025-01-13","LOST LOVE         _M","8.75",,"177.78"
"2025-01-13","E-TRANSFER ***QbA",,"20","186.53"
"2025-01-13","RAY'S VARIETY     _M","30",,"166.53"
"2025-01-13","SEND E-TFR ***Byv","10",,"196.53"
"2025-01-10","SEND E-TFR ***Mjg","20",,"206.53"
"2025-01-09","UBER CANADA/UBE   _V",,"7.66","226.53"
"2025-01-09","UBER CANADA/UBE   _V","7.85",,"218.87"
"2025-01-09","UBER CANADA/UBE   _V","7.66",,"226.72"
"2025-01-07","UBER CANADA/UBE   _V","39.27",,"234.38"
"2025-01-07","A W # 1577        _M","15.59",,"273.65"
"2025-01-06","0826-VAN SWEET    _M","16.18",,"289.24"
"2025-01-06","SEND E-TFR ***unS","108",,"305.42"
"2025-01-06","AMZN Mktp CA      _V","41.03",,"413.42"
"2025-01-06","COMPASS VENDING","2.15",,"454.45"
"2025-01-06","Amazon.ca Prime   _V","11.29",,"456.6"
"2025-01-02","Letus Rent       MSP","875",,"467.89"
"2025-01-02","E-TRANSFER ***XAZ",,"15","1342.89"
"2025-01-02","7-ELEVEN STORE    _M","3.61",,"1327.89"
"2025-01-02","SOHO              _M","9.45",,"1331.5"
"2025-01-02","OPENAI *CH   22.40_V","33.41",,"1340.95"
"2025-01-02","SOHO              _M","27.23",,"1374.36"
