03/01/2024,PTS TO:  94006041995,5.00,,609.94
03/01/2024,AMZN Mktp CA      _V,72.29,,537.65
03/01/2024,SEND E-TFR ***TkG   ,6.00,,531.65
03/04/2024,SEND E-TFR ***FFG   ,15.00,,516.65
03/04/2024,Amazon.ca         _V,3.93,,512.72
03/04/2024,E-TRANSFER ***UaG   ,,16.50,529.22
03/04/2024,SEND E-TFR ***X86   ,20.00,,509.22
03/05/2024,E-TRANSFER ***QNG   ,,11.00,520.22
03/06/2024,DOMINOS PIZZA #   _F,44.01,,476.21
03/08/2024,SEND E-TFR ***tjZ   ,107.23,,368.98
03/08/2024,E-TRANSFER ***Kw4   ,,11.00,379.98
03/11/2024,DAIRY QUEEN/OJ    _M,8.58,,371.40
03/11/2024,HANATA SUSHI HO   _M,45.98,,325.42
03/12/2024,SEND E-TFR ***PTa   ,70.00,,255.42
03/12/2024,E-TRANSFER ***w3w   ,,10.00,265.42
03/13/2024,FAMOUS PLAYER #   _M,9.03,,256.39
03/14/2024,E-TRANSFER ***uSb   ,,6.50,262.89
03/14/2024,WESTERN DRUG MA   _M,2.25,,260.64
03/15/2024,7 ELEVEN STORE    _M,7.10,,253.54
03/15/2024,7 ELEVEN STORE    _M,1.04,,252.50
03/18/2024,E-TRANSFER ***3qb   ,,11.00,263.50
03/18/2024,THE BOOK STORE    _V,75.00,,188.50
03/18/2024,SEND E-TFR ***gfZ   ,15.00,,173.50
03/18/2024,UCC TIM'S UPPER   _M,4.54,,168.96
03/18/2024,WESTERN RESIDEN   _V,50.00,,118.96
03/19/2024,Amazon.ca     7.18_V,7.18,,111.78
03/21/2024,WESTERN DRUG MA   _M,2.25,,109.53
03/22/2024,WESTERN DRUG MA   _M,1.80,,107.73
03/22/2024,WESTERN RESIDEN   _V,50.00,,57.73
03/25/2024,McDonalds 10888   _V,19.64,,38.09
03/25/2024,E-TRANSFER ***24n   ,,62.00,100.09
03/25/2024,BARAKAT RESTAUR   _M,11.01,,89.08
03/25/2024,SEND E-TFR ***GRd   ,7.00,,82.08
03/25/2024,UCC TIM'S UPPER   _M,3.97,,78.11
03/25/2024,COINAMATIC-291      ,10.25,,67.86
03/26/2024,WESTERN RESIDEN   _V,20.00,,47.86
03/26/2024,WESTERN DRUG MA   _M,24.66,,23.20
03/27/2024,E-TRANSFER ***JFu   ,,20.00,43.20
03/27/2024,CHEGG  *OR   15.67_V,15.67,,27.53
03/27/2024,E-TRANSFER ***aUg   ,,7.00,34.53
03/27/2024,WESTERN RESIDEN   _V,20.00,,14.53
03/28/2024,IO224 TFR-FR 6041995,,900.00,914.53
03/28/2024,WESTERN RESIDEN   _V,200.00,,714.53
03/28/2024,SEND E-TFR ***ckG   ,124.00,,590.53
